subj_idx,response,rt,study,phase,offer,rev_con,rev_cat
12,0,0.484594399,Victim,group,fair,0,Zero
12,0,0.304694368,Victim,group,amb,0,Zero
12,0,0.381262847,Victim,group,fair,3,Three
12,0,0.436385194,Victim,group,fair,2,Two
12,0,0.371469887,Victim,group,fair,0,Zero
12,0,0.340423236,Victim,group,fair,0,Zero
12,0,0.359428262,Victim,group,unfair,1,One
12,0,0.344390866,Victim,group,amb,3,Three
12,0,0.411809813,Victim,group,fair,3,Three
13,0,1.701495165,Victim,group,fair,3,Three
13,1,2.277167929,Victim,group,unfair,1,One
13,1,3.791549866,Victim,group,fair,4,Four
13,1,4.134986733,Victim,alone,amb,NA,Alone
13,1,2.403674696,Victim,group,unfair,1,One
13,1,4.104614796,Victim,group,fair,3,Three
13,0,1.041855307,Victim,group,fair,1,One
13,1,1.415343434,Victim,group,unfair,4,Four
13,1,0.862072151,Victim,group,unfair,4,Four
13,0,2.864967542,Victim,group,fair,2,Two
13,0,1.998644296,Victim,alone,fair,NA,Alone
13,1,3.02876937,Victim,group,amb,2,Two
13,1,1.480194824,Victim,group,amb,2,Two
13,0,4.080353586,Victim,group,fair,0,Zero
13,0,2.465283267,Victim,group,amb,0,Zero
13,0,4.679168648,Victim,group,fair,2,Two
13,1,1.400668928,Victim,group,amb,3,Three
13,0,2.226353114,Victim,group,fair,4,Four
13,1,2.29932885,Victim,group,amb,2,Two
13,1,1.159887186,Victim,group,unfair,4,Four
13,0,1.242743705,Victim,group,amb,3,Three
13,1,2.359410533,Victim,group,amb,0,Zero
13,0,2.499906246,Victim,group,fair,1,One
13,1,1.371056798,Victim,group,amb,1,One
13,1,2.599214127,Victim,group,amb,1,One
13,1,1.198622048,Victim,group,unfair,4,Four
13,1,1.811672771,Victim,group,unfair,3,Three
13,1,1.166042873,Victim,group,amb,2,Two
13,0,2.720285624,Victim,group,fair,1,One
13,1,3.08860773,Victim,group,fair,4,Four
13,1,2.179242807,Victim,group,amb,0,Zero
13,1,3.666077459,Victim,group,amb,3,Three
13,1,3.09824788,Victim,group,amb,2,Two
13,1,1.770085616,Victim,group,amb,1,One
13,0,1.49396933,Victim,group,fair,1,One
13,1,1.288671827,Victim,group,unfair,2,Two
13,1,1.381451607,Victim,group,unfair,0,Zero
13,1,1.06966249,Victim,group,amb,3,Three
13,1,0.715906869,Victim,group,unfair,2,Two
13,1,0.783539828,Victim,group,unfair,0,Zero
13,1,1.011268447,Victim,group,amb,4,Four
13,1,1.491786965,Victim,group,amb,3,Three
13,1,0.674626957,Victim,group,amb,1,One
13,1,0.661944171,Victim,group,amb,1,One
13,1,0.654076585,Victim,group,amb,3,Three
13,1,0.586151164,Victim,group,unfair,4,Four
13,0,1.020870937,Victim,group,fair,2,Two
13,1,1.07368146,Victim,group,unfair,3,Three
13,1,0.851363952,Victim,group,unfair,1,One
13,1,1.090208299,Victim,group,amb,1,One
13,1,1.033714735,Victim,group,unfair,0,Zero
13,1,1.247509986,Victim,group,amb,3,Three
13,0,0.79867431,Victim,group,fair,2,Two
13,1,0.997371644,Victim,group,unfair,0,Zero
13,1,1.300648639,Victim,group,amb,4,Four
13,0,0.859902263,Victim,group,fair,4,Four
13,0,1.572400716,Victim,group,fair,0,Zero
13,0,3.368013128,Victim,group,fair,3,Three
13,0,3.955816204,Victim,group,fair,0,Zero
13,1,0.905691021,Victim,group,unfair,0,Zero
13,1,2.175446836,Victim,group,unfair,3,Three
13,1,0.92449326,Victim,group,unfair,3,Three
13,1,1.065782175,Victim,group,amb,4,Four
13,1,0.721235529,Victim,group,unfair,4,Four
13,1,0.929568441,Victim,group,amb,1,One
13,1,1.058202545,Victim,group,fair,0,Zero
13,1,0.711422438,Victim,group,amb,3,Three
13,1,0.724044231,Victim,group,unfair,4,Four
13,1,1.069115959,Victim,group,fair,3,Three
13,1,0.764134687,Victim,group,unfair,1,One
13,0,0.97658845,Victim,group,fair,3,Three
13,0,1.360679411,Victim,group,fair,0,Zero
13,0,2.246606583,Victim,group,fair,3,Three
13,0,1.351472724,Victim,alone,fair,NA,Alone
13,1,1.490133474,Victim,group,amb,1,One
13,1,0.87628952,Victim,group,unfair,0,Zero
13,1,0.959342226,Victim,group,unfair,0,Zero
13,1,0.713603637,Victim,alone,unfair,NA,Alone
13,1,0.627044143,Victim,group,unfair,2,Two
13,1,0.804707957,Victim,group,unfair,0,Zero
13,1,0.886515268,Victim,group,unfair,3,Three
13,1,1.783450535,Victim,group,fair,4,Four
13,1,0.83645622,Victim,alone,unfair,NA,Alone
13,1,2.083431006,Victim,group,unfair,2,Two
13,1,0.894031567,Victim,group,unfair,1,One
13,1,0.865382873,Victim,group,unfair,4,Four
13,1,1.003984747,Victim,group,amb,0,Zero
13,0,0.724909058,Victim,group,fair,0,Zero
13,0,1.320539887,Victim,group,fair,3,Three
13,1,0.893358298,Victim,group,amb,0,Zero
13,1,0.766261239,Victim,group,amb,0,Zero
13,1,0.687559186,Victim,group,unfair,1,One
13,1,0.698894636,Victim,group,unfair,2,Two
13,1,1.187766954,Victim,group,fair,1,One
13,0,1.003657313,Victim,group,fair,1,One
13,0,1.435032732,Victim,group,fair,2,Two
13,1,0.98230376,Victim,group,unfair,3,Three
13,1,0.887530613,Victim,group,amb,2,Two
13,1,0.756490932,Victim,alone,amb,NA,Alone
13,1,0.795245369,Victim,alone,unfair,NA,Alone
13,0,2.409555304,Victim,group,fair,4,Four
13,1,1.563183717,Victim,group,amb,0,Zero
13,0,1.853499809,Victim,group,fair,4,Four
13,1,2.388747341,Victim,group,amb,2,Two
13,0,1.973192189,Victim,group,fair,0,Zero
13,1,0.876810911,Victim,group,amb,1,One
13,1,2.7061129,Victim,group,unfair,2,Two
13,1,0.896780183,Victim,group,unfair,1,One
13,1,1.462209678,Victim,group,amb,4,Four
13,1,0.906605359,Victim,alone,amb,NA,Alone
13,1,0.889624332,Victim,group,unfair,1,One
13,0,1.664644316,Victim,group,fair,0,Zero
13,1,1.515249449,Victim,group,amb,3,Three
13,1,1.581303238,Victim,group,amb,1,One
13,1,0.656453553,Victim,group,unfair,0,Zero
13,1,1.368038314,Victim,group,unfair,3,Three
13,1,1.053831669,Victim,group,amb,2,Two
13,0,1.071694056,Victim,alone,fair,NA,Alone
13,0,1.354024788,Victim,group,fair,2,Two
13,1,0.920834562,Victim,group,unfair,2,Two
13,1,0.949634743,Victim,group,unfair,2,Two
13,0,1.847493866,Victim,alone,fair,NA,Alone
13,1,1.425479302,Victim,group,unfair,3,Three
13,1,0.903997001,Victim,alone,amb,NA,Alone
13,0,2.568282485,Victim,group,fair,4,Four
13,1,1.033451772,Victim,group,unfair,3,Three
13,0,1.30751713,Victim,group,fair,4,Four
13,1,2.067452342,Victim,group,amb,4,Four
13,1,2.441685001,Victim,group,amb,4,Four
13,1,1.224706322,Victim,group,unfair,2,Two
13,1,0.744602116,Victim,group,unfair,2,Two
13,1,0.805433022,Victim,group,amb,4,Four
13,1,1.196439537,Victim,group,amb,4,Four
13,1,1.040555082,Victim,group,unfair,2,Two
13,1,0.666527491,Victim,group,fair,4,Four
13,1,1.154888197,Victim,group,amb,4,Four
13,1,0.821015311,Victim,group,amb,1,One
13,1,0.76540684,Victim,group,unfair,2,Two
13,1,0.899487909,Victim,group,amb,2,Two
13,0,3.027475473,Victim,group,fair,3,Three
13,1,0.672034974,Victim,group,amb,4,Four
13,1,0.755616989,Victim,group,unfair,2,Two
13,1,0.577965904,Victim,group,unfair,0,Zero
13,1,0.642497123,Victim,group,unfair,0,Zero
13,1,1.076661728,Victim,group,unfair,4,Four
13,1,0.98599502,Victim,group,unfair,3,Three
13,0,1.412267529,Victim,group,fair,4,Four
13,1,0.808771247,Victim,alone,unfair,NA,Alone
13,1,1.018141078,Victim,group,amb,1,One
13,0,1.067373248,Victim,group,fair,2,Two
13,1,0.921900846,Victim,alone,amb,NA,Alone
13,1,0.633674689,Victim,group,amb,3,Three
13,0,0.771631468,Victim,group,fair,0,Zero
13,1,0.715015397,Victim,group,unfair,1,One
13,1,1.404308597,Victim,group,amb,4,Four
13,0,1.302092789,Victim,group,amb,0,Zero
13,1,0.922473079,Victim,group,amb,3,Three
13,0,1.026139072,Victim,alone,fair,NA,Alone
13,1,1.101532355,Victim,group,fair,2,Two
13,1,0.836047693,Victim,group,unfair,0,Zero
13,0,1.125925271,Victim,alone,fair,NA,Alone
13,1,1.009368429,Victim,group,unfair,0,Zero
13,1,0.750544707,Victim,group,amb,1,One
13,0,2.447540877,Victim,group,fair,4,Four
13,1,1.106810419,Victim,group,amb,1,One
13,1,0.918737987,Victim,group,amb,1,One
13,1,1.056574545,Victim,group,amb,2,Two
13,1,0.839918459,Victim,alone,amb,NA,Alone
13,1,0.939911924,Victim,group,unfair,1,One
13,1,1.160024937,Victim,group,amb,1,One
13,1,0.654397921,Victim,alone,amb,NA,Alone
13,0,1.035631578,Victim,alone,fair,NA,Alone
13,1,0.774579173,Victim,group,unfair,2,Two
13,1,0.735963443,Victim,group,amb,2,Two
13,1,0.72784728,Victim,alone,amb,NA,Alone
13,1,0.596038622,Victim,group,unfair,3,Three
13,0,1.513844137,Victim,group,fair,4,Four
13,1,0.687287735,Victim,group,unfair,3,Three
13,1,1.12472466,Victim,group,unfair,1,One
13,1,0.586762795,Victim,group,unfair,3,Three
13,0,1.230949378,Victim,group,fair,0,Zero
13,0,1.417413176,Victim,group,amb,0,Zero
13,0,0.804333796,Victim,group,fair,3,Three
13,1,1.154503124,Victim,group,unfair,4,Four
13,1,1.181760718,Victim,group,unfair,2,Two
13,1,1.14283313,Victim,alone,amb,NA,Alone
13,1,0.905151492,Victim,group,unfair,3,Three
13,1,0.647363447,Victim,group,unfair,4,Four
13,1,0.636433359,Victim,group,unfair,1,One
13,1,1.032910488,Victim,alone,amb,NA,Alone
13,1,1.002752671,Victim,group,unfair,0,Zero
13,1,0.8085657,Victim,group,unfair,3,Three
13,1,0.630640624,Victim,alone,unfair,NA,Alone
13,1,0.927302509,Victim,group,amb,4,Four
13,0,0.813246753,Victim,alone,fair,NA,Alone
13,0,1.147874419,Victim,alone,fair,NA,Alone
13,0,1.151481042,Victim,group,fair,4,Four
13,0,1.613972579,Victim,group,fair,3,Three
13,1,2.411340026,Victim,group,unfair,2,Two
13,1,1.420622494,Victim,group,unfair,3,Three
13,1,2.991845148,Victim,group,amb,0,Zero
13,1,1.282808193,Victim,group,unfair,2,Two
13,1,0.970694897,Victim,group,unfair,0,Zero
13,1,0.770955109,Victim,group,amb,1,One
13,0,0.934475902,Victim,group,fair,1,One
13,1,0.736681964,Victim,group,amb,4,Four
13,0,0.887347627,Victim,group,fair,3,Three
13,0,3.546125969,Victim,group,fair,2,Two
13,1,1.250734888,Victim,group,amb,0,Zero
13,1,1.028332374,Victim,group,amb,1,One
13,1,0.7153201,Victim,group,unfair,0,Zero
13,0,2.900752011,Victim,group,fair,1,One
13,0,1.956923532,Victim,group,fair,1,One
13,0,2.00588143,Victim,group,fair,2,Two
13,0,2.905242138,Victim,group,fair,0,Zero
13,0,2.478878956,Victim,group,fair,1,One
13,0,2.051994966,Victim,group,fair,2,Two
13,1,1.702653581,Victim,group,amb,3,Three
13,0,1.331421295,Victim,group,fair,2,Two
13,1,1.807537759,Victim,alone,unfair,NA,Alone
13,1,0.837202983,Victim,group,unfair,3,Three
13,1,1.419937079,Victim,group,amb,3,Three
13,1,0.595248267,Victim,group,amb,0,Zero
13,0,0.739961905,Victim,group,fair,2,Two
13,1,0.765113183,Victim,group,unfair,3,Three
13,1,0.630040293,Victim,group,unfair,1,One
13,1,0.677254815,Victim,group,unfair,0,Zero
13,1,0.773621624,Victim,group,amb,0,Zero
13,0,1.882200028,Victim,group,fair,0,Zero
13,0,2.680072219,Victim,group,fair,3,Three
13,0,1.12446536,Victim,group,fair,0,Zero
13,1,1.183481024,Victim,group,amb,1,One
13,1,0.694539494,Victim,group,unfair,2,Two
13,1,0.617805074,Victim,group,amb,0,Zero
13,1,0.624174221,Victim,group,amb,2,Two
13,0,2.314604052,Victim,group,fair,0,Zero
13,1,1.5733817,Victim,group,unfair,0,Zero
13,1,1.102003772,Victim,group,amb,1,One
13,1,0.798003039,Victim,group,unfair,1,One
13,1,1.096769636,Victim,group,unfair,1,One
13,0,1.213371901,Victim,group,fair,0,Zero
13,0,1.442270842,Victim,group,fair,1,One
13,1,1.29535952,Victim,group,amb,4,Four
13,0,1.128414457,Victim,group,fair,1,One
13,0,2.645217987,Victim,group,fair,1,One
13,0,1.837472155,Victim,group,fair,3,Three
13,0,1.274689057,Victim,group,fair,3,Three
13,0,1.425011299,Victim,group,fair,1,One
13,0,2.568681002,Victim,group,fair,4,Four
13,0,0.978086525,Victim,group,fair,1,One
13,0,1.492113175,Victim,alone,fair,NA,Alone
13,1,0.773066688,Victim,alone,unfair,NA,Alone
13,1,0.782290265,Victim,group,amb,1,One
13,1,0.672341969,Victim,group,unfair,0,Zero
13,1,0.753159583,Victim,group,amb,4,Four
13,1,0.897281241,Victim,group,amb,4,Four
13,1,0.611975874,Victim,group,unfair,3,Three
13,1,1.455013714,Victim,group,amb,1,One
13,1,0.660351058,Victim,group,unfair,3,Three
13,0,1.713568312,Victim,group,fair,0,Zero
13,0,2.147720749,Victim,group,fair,3,Three
13,1,0.790456143,Victim,group,unfair,4,Four
13,0,0.782197218,Victim,group,fair,0,Zero
13,1,0.747182473,Victim,group,unfair,4,Four
13,0,1.449372889,Victim,group,fair,0,Zero
13,0,1.843372633,Victim,group,fair,1,One
13,1,2.117502717,Victim,group,amb,0,Zero
13,1,0.938703998,Victim,group,unfair,2,Two
13,0,1.284108766,Victim,group,fair,3,Three
13,0,1.681226192,Victim,group,fair,2,Two
13,1,1.344990803,Victim,group,amb,0,Zero
13,1,2.196639511,Victim,group,amb,4,Four
13,0,1.116251044,Victim,group,fair,2,Two
13,1,0.738822521,Victim,group,unfair,4,Four
13,1,0.76336548,Victim,group,amb,2,Two
13,1,0.545267892,Victim,group,unfair,4,Four
13,1,0.718487213,Victim,group,unfair,3,Three
13,0,0.98915708,Victim,group,fair,1,One
13,0,2.333671977,Victim,group,fair,1,One
13,1,1.286602922,Victim,group,unfair,1,One
13,0,1.448792095,Victim,group,fair,3,Three
13,1,0.59948026,Victim,group,amb,3,Three
13,1,0.679158993,Victim,alone,unfair,NA,Alone
13,1,1.51645745,Victim,group,unfair,0,Zero
13,1,0.950131559,Victim,group,amb,3,Three
13,0,1.225027756,Victim,group,fair,4,Four
13,1,0.787954327,Victim,group,unfair,3,Three
13,1,0.710712872,Victim,group,unfair,4,Four
13,0,0.803195066,Victim,alone,fair,NA,Alone
13,1,1.81402292,Victim,group,amb,0,Zero
13,1,1.118264546,Victim,group,unfair,0,Zero
13,1,0.976336627,Victim,group,amb,3,Three
13,1,0.710166422,Victim,group,unfair,1,One
13,0,0.967214093,Victim,alone,fair,NA,Alone
13,1,0.747804836,Victim,group,amb,0,Zero
13,1,0.763484184,Victim,group,unfair,1,One
13,0,1.144902466,Victim,group,fair,1,One
13,1,0.83643778,Victim,group,unfair,2,Two
13,0,1.43059792,Victim,group,fair,3,Three
13,1,0.729364659,Victim,group,unfair,4,Four
13,1,0.738867694,Victim,group,unfair,4,Four
13,0,0.878545609,Victim,alone,fair,NA,Alone
13,1,0.835819032,Victim,group,unfair,0,Zero
13,1,1.435428648,Victim,group,amb,2,Two
13,1,0.778047686,Victim,group,amb,2,Two
13,1,1.809939032,Victim,group,amb,2,Two
13,1,0.776223767,Victim,group,unfair,4,Four
13,1,1.337171081,Victim,group,fair,4,Four
13,1,1.158758216,Victim,group,amb,1,One
13,0,1.158802071,Victim,group,fair,2,Two
13,1,0.793621027,Victim,group,amb,4,Four
13,1,1.10941749,Victim,group,amb,2,Two
13,1,0.814393267,Victim,group,amb,3,Three
13,0,1.298248183,Victim,alone,fair,NA,Alone
13,0,0.747929319,Victim,group,fair,0,Zero
13,0,0.7321228,Victim,group,fair,0,Zero
13,1,1.284066624,Victim,group,amb,0,Zero
13,1,1.332506349,Victim,group,unfair,1,One
13,1,0.760755686,Victim,group,amb,2,Two
13,1,0.727748361,Victim,group,unfair,2,Two
13,1,0.729867399,Victim,group,unfair,2,Two
13,1,1.285955765,Victim,group,amb,2,Two
13,1,1.865665543,Victim,group,amb,0,Zero
13,0,0.830118039,Victim,group,fair,1,One
13,1,1.379654605,Victim,group,amb,3,Three
13,0,0.769130834,Victim,alone,fair,NA,Alone
13,1,0.658024325,Victim,alone,amb,NA,Alone
13,1,0.630897248,Victim,group,unfair,2,Two
13,1,0.568476629,Victim,group,unfair,3,Three
13,1,1.04568646,Victim,group,unfair,0,Zero
13,1,1.004335122,Victim,group,amb,4,Four
13,1,0.620921851,Victim,group,unfair,4,Four
13,1,0.586173139,Victim,group,amb,2,Two
13,1,0.747251893,Victim,alone,unfair,NA,Alone
13,1,1.15741525,Victim,group,unfair,1,One
13,0,0.891206946,Victim,group,fair,0,Zero
13,1,0.961374051,Victim,alone,amb,NA,Alone
13,1,0.675992434,Victim,group,amb,4,Four
13,1,1.349273771,Victim,group,unfair,1,One
13,1,0.809406187,Victim,group,amb,3,Three
13,1,0.59155757,Victim,group,amb,4,Four
13,1,1.295479869,Victim,group,amb,3,Three
13,1,1.104834324,Victim,group,amb,2,Two
13,1,0.815232067,Victim,group,unfair,1,One
13,1,1.294466861,Victim,group,fair,1,One
13,1,1.231220124,Victim,group,amb,0,Zero
13,1,2.582797234,Victim,group,fair,3,Three
13,1,0.80093888,Victim,alone,unfair,NA,Alone
13,1,0.683476873,Victim,group,unfair,4,Four
13,1,0.959356853,Victim,group,amb,3,Three
13,1,1.146720516,Victim,group,amb,3,Three
13,0,2.641536518,Victim,group,fair,4,Four
13,1,1.006669245,Victim,alone,amb,NA,Alone
13,0,1.238652879,Victim,group,fair,0,Zero
13,1,1.332159208,Victim,group,amb,3,Three
13,1,1.091902841,Victim,alone,amb,NA,Alone
13,1,0.647308821,Victim,group,unfair,3,Three
13,0,1.508743173,Victim,group,fair,2,Two
13,1,1.261959887,Victim,group,amb,2,Two
13,1,1.170181735,Victim,group,unfair,4,Four
13,1,0.710148245,Victim,alone,unfair,NA,Alone
13,0,2.238816115,Victim,group,fair,4,Four
13,0,2.399991298,Victim,group,fair,3,Three
13,0,2.323654517,Victim,group,fair,4,Four
13,0,1.341965007,Victim,group,fair,0,Zero
13,0,0.871743835,Victim,group,fair,2,Two
13,0,0.920613507,Victim,group,fair,1,One
13,0,0.775601673,Victim,group,fair,0,Zero
13,0,0.762139345,Victim,group,fair,2,Two
13,1,0.616020701,Victim,alone,unfair,NA,Alone
13,0,1.327902298,Victim,group,fair,1,One
13,1,1.663272573,Victim,group,fair,4,Four
13,1,0.631298334,Victim,group,amb,4,Four
13,1,0.712518689,Victim,group,unfair,4,Four
13,1,0.866777615,Victim,group,fair,3,Three
13,1,0.956488307,Victim,group,fair,1,One
13,1,0.707660684,Victim,alone,unfair,NA,Alone
13,1,0.737046313,Victim,alone,amb,NA,Alone
13,1,0.644489595,Victim,group,amb,2,Two
13,0,1.038079101,Victim,group,fair,3,Three
13,1,0.947382428,Victim,group,unfair,3,Three
13,1,0.735084336,Victim,group,unfair,2,Two
13,1,0.793900656,Victim,group,amb,0,Zero
13,1,0.667337483,Victim,group,amb,1,One
13,0,2.152026963,Victim,group,fair,3,Three
13,0,2.09486399,Victim,group,fair,2,Two
13,1,1.934135509,Victim,group,amb,4,Four
13,1,0.931285758,Victim,group,amb,2,Two
13,1,1.797632635,Victim,group,amb,0,Zero
13,1,0.727070586,Victim,group,unfair,4,Four
13,0,0.755389842,Victim,group,fair,2,Two
13,0,0.598004402,Victim,group,fair,2,Two
13,0,0.751325585,Victim,group,fair,3,Three
13,1,0.600782349,Victim,group,unfair,1,One
13,0,0.559410493,Victim,group,fair,3,Three
13,1,0.972799872,Victim,group,unfair,1,One
13,0,2.459580404,Victim,group,fair,2,Two
13,1,0.979284058,Victim,group,amb,4,Four
13,0,0.733589888,Victim,group,fair,0,Zero
13,1,0.779847992,Victim,alone,unfair,NA,Alone
13,1,0.915264059,Victim,group,unfair,1,One
13,1,1.084815232,Victim,group,unfair,0,Zero
13,1,0.992032032,Victim,group,unfair,4,Four
13,1,1.065781678,Victim,group,amb,3,Three
13,0,2.285116625,Victim,group,fair,4,Four
13,1,0.796443337,Victim,group,unfair,2,Two
13,0,1.126091042,Victim,group,fair,4,Four
13,1,1.18412299,Victim,group,unfair,0,Zero
13,0,1.701533411,Victim,group,amb,0,Zero
13,0,1.549917178,Victim,group,fair,2,Two
13,1,0.690944816,Victim,alone,unfair,NA,Alone
13,0,1.125687532,Victim,group,fair,1,One
13,0,3.116290586,Victim,group,amb,2,Two
13,1,2.090545945,Victim,group,amb,3,Three
14,1,3.935369045,Victim,group,fair,3,Three
14,0,1.38175849,Victim,group,unfair,1,One
14,0,1.453001901,Victim,group,amb,1,One
14,0,1.127279158,Victim,group,amb,0,Zero
14,1,2.272771842,Victim,group,fair,4,Four
14,0,3.398146873,Victim,alone,amb,NA,Alone
14,0,0.767559834,Victim,group,unfair,1,One
14,1,1.651937802,Victim,group,fair,3,Three
14,1,0.932133604,Victim,group,fair,1,One
14,1,1.241417648,Victim,group,fair,2,Two
14,0,0.848648892,Victim,group,unfair,4,Four
14,0,1.826705615,Victim,group,unfair,4,Four
14,1,1.126092816,Victim,group,fair,2,Two
14,1,2.58824406,Victim,alone,fair,NA,Alone
14,0,2.176812821,Victim,group,amb,2,Two
14,0,1.593200892,Victim,group,amb,2,Two
14,1,0.9621275,Victim,group,fair,0,Zero
14,0,1.758441402,Victim,group,amb,0,Zero
14,1,0.823176818,Victim,group,fair,2,Two
14,0,1.270777968,Victim,group,amb,3,Three
14,1,0.986805684,Victim,group,fair,4,Four
14,1,1.214672765,Victim,group,fair,4,Four
14,0,2.190897763,Victim,group,amb,2,Two
14,1,0.992645518,Victim,group,unfair,4,Four
14,0,1.141455417,Victim,group,amb,0,Zero
14,0,1.202250969,Victim,group,fair,1,One
14,0,0.840701526,Victim,group,amb,1,One
14,0,0.798820113,Victim,group,amb,1,One
14,0,1.579262757,Victim,group,unfair,4,Four
14,0,1.55626745,Victim,group,unfair,3,Three
14,0,2.045159576,Victim,group,amb,2,Two
14,1,1.558633674,Victim,group,fair,1,One
14,0,1.546135471,Victim,group,fair,4,Four
14,0,2.531108237,Victim,group,amb,0,Zero
14,0,2.205395191,Victim,group,amb,3,Three
14,0,3.532056957,Victim,group,amb,2,Two
14,0,1.564548127,Victim,group,amb,1,One
14,1,0.824417645,Victim,group,fair,1,One
14,0,0.695480447,Victim,group,unfair,2,Two
14,0,0.831611152,Victim,group,unfair,0,Zero
14,0,1.436823902,Victim,group,amb,3,Three
14,0,1.163227696,Victim,group,unfair,2,Two
14,0,1.058149115,Victim,group,unfair,0,Zero
14,0,1.680878066,Victim,group,amb,4,Four
14,1,1.645746517,Victim,group,amb,3,Three
14,1,1.678559266,Victim,group,amb,1,One
14,0,1.109492652,Victim,group,amb,1,One
14,1,1.932023201,Victim,group,amb,3,Three
14,1,1.435096584,Victim,group,unfair,4,Four
14,1,0.871218096,Victim,group,fair,2,Two
14,1,0.774244477,Victim,group,unfair,3,Three
14,0,1.235360217,Victim,group,unfair,1,One
14,0,0.738008518,Victim,group,amb,1,One
14,0,0.646817504,Victim,group,unfair,0,Zero
14,0,1.035462362,Victim,group,amb,3,Three
14,0,0.757955973,Victim,group,fair,2,Two
14,0,0.645246387,Victim,group,unfair,0,Zero
14,1,1.467891102,Victim,group,amb,4,Four
14,1,0.94262459,Victim,group,fair,4,Four
14,1,0.972406772,Victim,group,fair,0,Zero
14,1,0.912842637,Victim,group,fair,3,Three
14,1,0.702120014,Victim,group,fair,0,Zero
14,0,0.79498008,Victim,group,unfair,0,Zero
14,1,1.14560685,Victim,group,unfair,3,Three
14,0,1.676802259,Victim,group,unfair,3,Three
14,0,1.369246697,Victim,group,amb,4,Four
14,0,2.024501123,Victim,group,unfair,4,Four
14,0,1.458317289,Victim,group,amb,1,One
14,1,2.06682544,Victim,group,fair,0,Zero
14,0,2.406746398,Victim,group,amb,3,Three
14,1,2.046708763,Victim,group,unfair,4,Four
14,0,2.450628281,Victim,group,fair,3,Three
14,0,1.306961901,Victim,group,unfair,1,One
14,0,1.677930159,Victim,group,fair,0,Zero
14,1,3.864360129,Victim,group,fair,3,Three
14,1,2.769437748,Victim,alone,fair,NA,Alone
14,0,2.578583538,Victim,group,amb,1,One
14,0,0.910880294,Victim,group,unfair,0,Zero
14,0,0.717038073,Victim,group,unfair,0,Zero
14,0,0.724879201,Victim,alone,unfair,NA,Alone
14,0,0.311664135,Victim,group,unfair,2,Two
14,0,0.399443742,Victim,group,unfair,0,Zero
14,0,0.36137051,Victim,group,unfair,3,Three
14,0,0.426744889,Victim,group,fair,4,Four
14,0,0.928714302,Victim,alone,unfair,NA,Alone
14,0,0.573791154,Victim,group,unfair,2,Two
14,0,0.543925845,Victim,group,unfair,1,One
14,0,0.506111815,Victim,group,unfair,4,Four
14,0,0.517465058,Victim,group,amb,0,Zero
14,0,0.450739577,Victim,group,fair,0,Zero
14,0,0.659454236,Victim,group,fair,3,Three
14,0,0.817057504,Victim,group,amb,0,Zero
14,0,0.45820293,Victim,group,amb,0,Zero
14,0,0.446103144,Victim,group,unfair,1,One
14,0,0.825321844,Victim,group,unfair,2,Two
14,0,0.658803875,Victim,group,fair,1,One
14,0,0.543992792,Victim,group,fair,1,One
14,0,1.001313756,Victim,group,fair,2,Two
14,1,1.149224741,Victim,group,unfair,3,Three
14,1,1.195905531,Victim,group,amb,2,Two
14,1,1.560643828,Victim,alone,amb,NA,Alone
14,1,0.911912327,Victim,alone,unfair,NA,Alone
14,1,0.932156551,Victim,group,fair,4,Four
14,1,1.105738699,Victim,group,amb,0,Zero
14,1,0.757264696,Victim,group,fair,4,Four
14,1,0.874210063,Victim,group,amb,2,Two
14,1,1.037863152,Victim,group,fair,0,Zero
14,1,1.066233241,Victim,group,amb,1,One
14,1,0.690037216,Victim,group,fair,4,Four
14,1,0.81266749,Victim,group,unfair,2,Two
14,0,1.430294485,Victim,group,unfair,1,One
14,1,1.223429374,Victim,group,amb,4,Four
14,1,2.731478038,Victim,alone,amb,NA,Alone
14,0,1.071380193,Victim,group,unfair,1,One
14,0,0.821503899,Victim,group,fair,0,Zero
14,1,0.587015839,Victim,group,amb,3,Three
14,0,0.592843907,Victim,group,amb,1,One
14,0,0.654685131,Victim,group,unfair,0,Zero
14,1,0.602761514,Victim,group,unfair,3,Three
14,0,2.070437925,Victim,group,amb,2,Two
14,0,1.47109213,Victim,alone,fair,NA,Alone
14,0,1.032385479,Victim,group,fair,2,Two
14,1,0.939531809,Victim,group,unfair,2,Two
14,1,1.471657743,Victim,group,unfair,2,Two
14,0,1.71527375,Victim,alone,fair,NA,Alone
14,1,2.074568713,Victim,group,unfair,3,Three
14,1,2.543536882,Victim,alone,amb,NA,Alone
14,0,2.664730989,Victim,group,fair,4,Four
14,1,1.583239592,Victim,group,unfair,3,Three
14,0,1.548859089,Victim,group,fair,4,Four
14,1,3.020508098,Victim,group,amb,4,Four
14,1,1.310090954,Victim,group,amb,4,Four
14,1,2.883700542,Victim,group,unfair,2,Two
14,1,1.17995119,Victim,group,unfair,2,Two
14,1,1.649592254,Victim,group,amb,4,Four
14,1,0.83163093,Victim,group,amb,4,Four
14,1,0.786476627,Victim,group,unfair,2,Two
14,1,0.760503877,Victim,group,fair,4,Four
14,1,0.948574596,Victim,group,amb,4,Four
14,1,1.022624363,Victim,group,amb,1,One
14,1,0.94338497,Victim,group,unfair,2,Two
14,1,1.736264122,Victim,group,amb,2,Two
14,0,1.065957686,Victim,group,fair,3,Three
14,1,0.949267878,Victim,group,amb,4,Four
