subj_idx,response,rt,study,phase,offer,rev_con,rev_cat
320,0,0.633187862,Juror,alone,amb,NA,Alone
320,1,1.124734379,Juror,group,amb,3,Three
320,1,1.580257533,Juror,group,unfair,4,Four
320,0,1.097607321,Juror,alone,fair,NA,Alone
320,0,0.975584517,Juror,alone,unfair,NA,Alone
320,0,0.689719095,Juror,alone,fair,NA,Alone
320,1,0.560352463,Juror,group,unfair,3,Three
320,0,0.560176103,Juror,group,fair,2,Two
320,1,0.562985142,Juror,group,fair,4,Four
320,0,0.515183145,Juror,alone,fair,NA,Alone
320,1,0.670620394,Juror,group,amb,4,Four
320,1,2.054447236,Juror,group,fair,1,One
320,0,0.52218995,Juror,group,fair,1,One
320,1,0.549264367,Juror,group,fair,4,Four
320,0,0.386902211,Juror,alone,amb,NA,Alone
320,1,0.51502071,Juror,group,fair,3,Three
320,1,0.654794776,Juror,group,fair,3,Three
320,0,0.623221728,Juror,group,fair,2,Two
320,1,0.646211752,Juror,group,fair,4,Four
320,0,0.533232025,Juror,group,unfair,1,One
320,0,0.789993755,Juror,group,amb,2,Two
320,1,0.520734095,Juror,group,fair,4,Four
320,0,0.551844403,Juror,group,unfair,0,Zero
320,1,0.600100307,Juror,group,unfair,4,Four
320,0,0.474304751,Juror,group,unfair,1,One
320,0,0.644939097,Juror,group,fair,1,One
320,1,0.456479091,Juror,group,amb,3,Three
320,0,1.409251973,Juror,alone,unfair,NA,Alone
320,0,0.577108917,Juror,group,unfair,2,Two
320,1,0.7388424,Juror,group,fair,3,Three
320,0,0.697754568,Juror,group,unfair,2,Two
320,0,1.484165754,Juror,group,unfair,1,One
320,0,1.201728316,Juror,alone,unfair,NA,Alone
320,0,0.723609704,Juror,group,amb,2,Two
320,0,0.711304898,Juror,alone,unfair,NA,Alone
320,0,0.532030941,Juror,group,unfair,0,Zero
320,1,0.717871817,Juror,group,unfair,3,Three
320,0,1.147392164,Juror,group,fair,0,Zero
320,0,0.920907029,Juror,group,fair,2,Two
320,0,1.968379979,Juror,group,unfair,3,Three
320,0,0.516091254,Juror,group,unfair,1,One
320,0,1.050089973,Juror,group,unfair,2,Two
320,1,0.570909555,Juror,group,fair,3,Three
320,0,1.067876275,Juror,group,amb,2,Two
320,0,0.515413413,Juror,group,unfair,0,Zero
320,1,1.901123393,Juror,group,unfair,2,Two
320,0,0.511481394,Juror,group,unfair,1,One
320,1,1.573274808,Juror,group,amb,4,Four
320,0,0.563671062,Juror,group,amb,0,Zero
320,0,0.60934854,Juror,group,unfair,2,Two
320,0,0.500094889,Juror,group,amb,0,Zero
320,0,0.613759044,Juror,group,amb,1,One
320,1,0.592995824,Juror,group,unfair,3,Three
320,1,0.446374843,Juror,group,unfair,4,Four
320,1,0.801058351,Juror,group,amb,0,Zero
320,1,0.726372131,Juror,group,fair,3,Three
320,0,0.545919736,Juror,group,unfair,1,One
320,0,0.503822232,Juror,group,unfair,0,Zero
320,0,1.199918673,Juror,group,amb,0,Zero
320,1,1.298253319,Juror,group,amb,4,Four
320,0,0.629173675,Juror,group,amb,2,Two
320,0,0.705657234,Juror,group,fair,0,Zero
320,0,4.425371016,Juror,group,amb,2,Two
320,0,0.395241356,Juror,alone,amb,NA,Alone
320,0,0.489094789,Juror,group,fair,4,Four
320,1,0.429955794,Juror,group,amb,4,Four
320,1,0.488083681,Juror,group,unfair,3,Three
320,0,0.66521289,Juror,group,fair,0,Zero
320,0,0.551341027,Juror,group,unfair,0,Zero
320,0,0.45939251,Juror,group,unfair,0,Zero
321,0,0.800484466,Juror,group,unfair,0,Zero
321,0,0.757983808,Juror,group,unfair,2,Two
321,0,0.651645089,Juror,group,fair,1,One
321,0,0.791066041,Juror,group,unfair,1,One
321,0,0.887407306,Juror,group,amb,0,Zero
321,0,0.698623005,Juror,group,unfair,0,Zero
321,0,0.844308722,Juror,group,fair,4,Four
321,0,0.754091987,Juror,group,amb,1,One
321,0,0.688253932,Juror,group,fair,0,Zero
321,0,0.782437312,Juror,group,unfair,3,Three
321,0,0.812990926,Juror,group,fair,3,Three
321,0,0.668682472,Juror,group,amb,3,Three
321,0,0.734827942,Juror,group,unfair,1,One
321,0,0.561345054,Juror,group,unfair,3,Three
321,0,0.885118514,Juror,group,amb,4,Four
321,0,0.869087558,Juror,group,unfair,3,Three
321,0,0.797551676,Juror,group,fair,3,Three
321,0,0.677473093,Juror,group,unfair,1,One
321,0,0.777656658,Juror,group,amb,4,Four
321,0,0.877489644,Juror,group,unfair,3,Three
321,0,0.823026126,Juror,group,fair,4,Four
321,0,1.083014288,Juror,group,amb,1,One
321,0,0.770674005,Juror,group,amb,1,One
321,0,0.585359729,Juror,group,fair,2,Two
321,0,0.832756286,Juror,group,fair,3,Three
321,0,0.665107611,Juror,group,amb,0,Zero
321,0,1.140375558,Juror,group,fair,0,Zero
321,0,0.699254976,Juror,group,fair,0,Zero
321,0,0.833260638,Juror,group,fair,4,Four
321,0,0.647039722,Juror,group,fair,4,Four
321,0,0.498343238,Juror,group,fair,2,Two
321,0,0.741413837,Juror,group,amb,3,Three
321,0,1.270497506,Juror,group,unfair,4,Four
321,0,4.255725098,Juror,group,amb,2,Two
321,0,0.923941926,Juror,group,fair,0,Zero
321,0,0.718499264,Juror,group,fair,4,Four
321,0,0.676454971,Juror,group,fair,0,Zero
321,0,0.686463979,Juror,group,amb,3,Three
321,0,0.550591493,Juror,group,unfair,3,Three
321,0,0.760906258,Juror,group,amb,4,Four
321,0,2.436722045,Juror,group,fair,1,One
321,0,0.889315859,Juror,group,fair,3,Three
321,0,1.014369536,Juror,group,fair,4,Four
321,0,1.853303105,Juror,group,fair,3,Three
321,0,1.268559761,Juror,alone,fair,NA,Alone
321,0,1.914811529,Juror,group,amb,4,Four
321,0,0.985422905,Juror,alone,amb,NA,Alone
321,0,1.071779271,Juror,group,unfair,1,One
321,0,0.937340074,Juror,group,amb,0,Zero
321,0,0.967049079,Juror,group,unfair,4,Four
321,0,0.794311175,Juror,group,fair,0,Zero
321,0,1.090377026,Juror,group,unfair,3,Three
321,0,0.804393502,Juror,group,unfair,1,One
321,0,0.710713939,Juror,group,unfair,3,Three
321,0,1.032803155,Juror,group,unfair,4,Four
321,0,0.757559758,Juror,group,amb,2,Two
321,0,1.332586384,Juror,group,amb,2,Two
321,0,0.918099538,Juror,group,unfair,2,Two
321,0,0.779261112,Juror,group,unfair,0,Zero
321,0,0.847710549,Juror,group,amb,4,Four
321,0,0.623464547,Juror,group,unfair,1,One
321,0,0.832651172,Juror,group,fair,4,Four
321,0,0.729395693,Juror,group,unfair,3,Three
321,0,0.918689768,Juror,alone,amb,NA,Alone
321,0,1.080787322,Juror,group,unfair,4,Four
321,0,0.746883074,Juror,group,amb,3,Three
321,0,1.110061164,Juror,group,fair,1,One
321,0,0.942659872,Juror,group,fair,2,Two
321,0,1.095862482,Juror,group,fair,1,One
321,0,0.806582397,Juror,group,unfair,2,Two
321,0,0.67695126,Juror,group,fair,1,One
321,0,0.627487077,Juror,group,amb,2,Two
321,0,0.662985647,Juror,group,unfair,0,Zero
321,0,0.650884255,Juror,group,unfair,1,One
321,0,0.855919302,Juror,group,amb,3,Three
321,0,0.892520345,Juror,group,fair,3,Three
321,0,0.856598525,Juror,group,amb,1,One
321,0,0.603845684,Juror,group,unfair,4,Four
321,0,0.611249973,Juror,alone,fair,NA,Alone
321,0,0.766328824,Juror,group,unfair,3,Three
321,0,0.473233816,Juror,group,fair,2,Two
321,0,0.489082521,Juror,alone,fair,NA,Alone
321,0,0.823174757,Juror,group,fair,3,Three
321,0,0.578919059,Juror,group,amb,0,Zero
321,0,0.772661414,Juror,group,unfair,3,Three
321,0,0.61989962,Juror,group,fair,3,Three
321,0,0.500707222,Juror,group,fair,0,Zero
321,0,0.726956358,Juror,alone,unfair,NA,Alone
321,0,0.464977187,Juror,group,unfair,2,Two
321,0,0.785246899,Juror,group,unfair,0,Zero
321,0,0.403737876,Juror,group,unfair,0,Zero
321,0,0.46755191,Juror,alone,fair,NA,Alone
321,0,0.492306112,Juror,group,unfair,3,Three
321,0,0.368025159,Juror,alone,amb,NA,Alone
321,0,0.497396348,Juror,group,fair,2,Two
321,0,0.543618912,Juror,group,unfair,3,Three
321,0,0.605343813,Juror,group,fair,4,Four
321,0,0.825218636,Juror,alone,fair,NA,Alone
321,0,0.689742708,Juror,group,fair,2,Two
321,0,0.745515248,Juror,group,unfair,4,Four
321,0,0.460390973,Juror,group,fair,2,Two
321,0,0.382304282,Juror,alone,fair,NA,Alone
321,0,0.56624405,Juror,group,fair,2,Two
321,0,0.709123358,Juror,group,amb,3,Three
321,0,0.443183552,Juror,group,unfair,1,One
321,0,0.354219604,Juror,alone,fair,NA,Alone
321,0,0.488601684,Juror,group,fair,1,One
321,0,0.561274768,Juror,group,amb,4,Four
321,0,0.461422475,Juror,group,unfair,4,Four
321,0,0.444172413,Juror,alone,amb,NA,Alone
321,0,0.40834058,Juror,group,amb,3,Three
321,0,0.390727829,Juror,group,fair,3,Three
321,0,0.392994746,Juror,group,unfair,3,Three
321,0,0.684808137,Juror,alone,unfair,NA,Alone
321,0,0.496761419,Juror,group,amb,2,Two
321,0,0.509619909,Juror,group,unfair,0,Zero
321,0,0.688098851,Juror,group,amb,1,One
321,0,0.60527844,Juror,group,fair,3,Three
321,0,0.530778514,Juror,group,unfair,3,Three
321,0,0.697358042,Juror,group,amb,4,Four
321,0,0.399056422,Juror,group,unfair,3,Three
321,0,0.618849029,Juror,group,amb,0,Zero
321,0,0.510875733,Juror,group,amb,1,One
321,0,0.420190533,Juror,group,amb,2,Two
321,0,0.525379093,Juror,group,amb,0,Zero
321,0,0.463613534,Juror,group,amb,3,Three
321,0,0.525522367,Juror,group,unfair,2,Two
321,0,0.782576702,Juror,group,unfair,4,Four
321,0,0.556502565,Juror,group,unfair,4,Four
321,0,0.368685914,Juror,group,unfair,4,Four
321,0,0.622114814,Juror,group,unfair,2,Two
321,0,0.554998121,Juror,group,unfair,4,Four
321,0,0.60909937,Juror,group,amb,1,One
321,0,0.440537985,Juror,group,unfair,2,Two
321,0,0.459370424,Juror,alone,amb,NA,Alone
321,0,0.441838585,Juror,group,fair,4,Four
321,0,0.490369927,Juror,group,amb,1,One
321,0,0.44462934,Juror,group,fair,3,Three
321,0,0.469314171,Juror,group,amb,3,Three
321,0,0.40150725,Juror,group,unfair,0,Zero
321,0,0.436073075,Juror,group,unfair,2,Two
321,0,0.441940447,Juror,group,unfair,3,Three
321,0,0.558649064,Juror,group,amb,1,One
321,0,0.565291231,Juror,group,unfair,4,Four
321,0,0.416760418,Juror,group,fair,0,Zero
321,0,0.37987088,Juror,group,fair,3,Three
321,0,0.394893344,Juror,alone,unfair,NA,Alone
321,0,0.362572539,Juror,group,fair,0,Zero
321,0,0.431858767,Juror,alone,unfair,NA,Alone
321,0,0.406890452,Juror,group,amb,0,Zero
321,0,0.411935859,Juror,group,fair,4,Four
321,0,0.436259063,Juror,group,fair,0,Zero
321,0,0.432485735,Juror,group,amb,0,Zero
321,0,0.335661888,Juror,alone,unfair,NA,Alone
321,0,0.597111794,Juror,group,unfair,1,One
321,0,0.481446182,Juror,group,amb,0,Zero
321,0,0.43209496,Juror,group,unfair,0,Zero
321,0,0.503526156,Juror,group,unfair,4,Four
321,0,0.541180794,Juror,group,unfair,2,Two
321,0,0.488643622,Juror,group,unfair,4,Four
321,0,0.345314,Juror,group,amb,4,Four
321,0,0.361748293,Juror,group,unfair,0,Zero
321,0,0.400055185,Juror,group,amb,0,Zero
321,0,1.282105034,Juror,alone,unfair,NA,Alone
321,0,0.509911222,Juror,group,amb,3,Three
321,0,0.421483397,Juror,group,unfair,1,One
321,0,0.386837473,Juror,group,amb,1,One
321,0,0.512314247,Juror,group,fair,4,Four
321,0,0.514749587,Juror,group,unfair,2,Two
321,0,0.359155863,Juror,group,fair,2,Two
321,0,0.400710084,Juror,group,fair,2,Two
321,0,0.477986508,Juror,alone,unfair,NA,Alone
321,0,0.535779416,Juror,group,fair,1,One
321,0,0.489652199,Juror,group,unfair,2,Two
321,0,0.317991429,Juror,group,unfair,1,One
321,0,0.497405753,Juror,group,amb,2,Two
321,0,0.462809208,Juror,alone,unfair,NA,Alone
321,0,0.459381954,Juror,group,fair,0,Zero
321,0,0.435636153,Juror,group,fair,4,Four
321,0,0.421384977,Juror,group,unfair,0,Zero
321,0,0.440538802,Juror,group,fair,1,One
321,0,0.742241506,Juror,group,amb,4,Four
321,0,0.468251258,Juror,group,fair,2,Two
321,0,0.514056139,Juror,group,amb,4,Four
321,0,0.464366555,Juror,group,unfair,1,One
321,0,0.456853627,Juror,alone,amb,NA,Alone
321,0,0.52390193,Juror,group,fair,1,One
321,0,0.385064094,Juror,group,amb,2,Two
321,0,0.334642159,Juror,alone,fair,NA,Alone
321,0,0.401077635,Juror,group,amb,1,One
321,0,0.416905671,Juror,alone,unfair,NA,Alone
321,0,0.47685065,Juror,group,unfair,4,Four
321,0,0.385610655,Juror,group,fair,2,Two
321,0,0.526417205,Juror,group,amb,1,One
321,0,0.518001261,Juror,group,unfair,2,Two
321,0,0.802344401,Juror,alone,fair,NA,Alone
321,0,0.50745869,Juror,alone,fair,NA,Alone
321,0,0.394336472,Juror,group,amb,0,Zero
321,0,0.304843428,Juror,alone,unfair,NA,Alone
321,0,0.433610763,Juror,group,amb,1,One
321,0,0.480828907,Juror,group,unfair,2,Two
321,0,0.736810639,Juror,alone,unfair,NA,Alone
321,0,0.527867746,Juror,group,amb,3,Three
321,0,0.652349164,Juror,group,amb,4,Four
321,0,0.442089954,Juror,group,unfair,0,Zero
321,0,0.476360885,Juror,group,fair,0,Zero
321,0,0.626019899,Juror,group,unfair,3,Three
321,0,0.728475843,Juror,group,fair,2,Two
321,0,0.575977643,Juror,group,unfair,2,Two
321,0,0.682188706,Juror,group,fair,1,One
321,0,0.558404874,Juror,group,amb,1,One
321,0,0.699614425,Juror,group,fair,1,One
321,0,0.36600683,Juror,group,amb,4,Four
321,0,0.552393051,Juror,group,amb,4,Four
321,0,0.445139836,Juror,group,amb,4,Four
321,0,0.418180425,Juror,group,amb,4,Four
321,0,0.360420581,Juror,group,fair,3,Three
321,0,0.437801834,Juror,group,amb,2,Two
321,0,0.522812049,Juror,group,unfair,0,Zero
321,0,0.455183621,Juror,group,unfair,3,Three
321,0,0.405773667,Juror,group,fair,2,Two
321,0,0.344372555,Juror,group,unfair,1,One
321,0,0.319329773,Juror,group,amb,0,Zero
321,0,0.490577397,Juror,group,fair,3,Three
321,0,0.320293511,Juror,alone,fair,NA,Alone
321,0,0.370352925,Juror,group,unfair,3,Three
321,0,0.453793713,Juror,group,unfair,4,Four
321,0,0.489323761,Juror,group,unfair,4,Four
321,0,0.357932862,Juror,alone,fair,NA,Alone
321,0,0.426891522,Juror,group,fair,2,Two
321,0,0.386848499,Juror,group,unfair,1,One
321,0,0.334297809,Juror,group,unfair,2,Two
321,0,0.367448723,Juror,group,fair,4,Four
321,0,0.410349857,Juror,alone,amb,NA,Alone
321,0,0.717851735,Juror,group,unfair,0,Zero
321,0,0.408836682,Juror,group,fair,4,Four
321,0,0.38579005,Juror,group,amb,1,One
321,0,0.454742,Juror,group,fair,4,Four
321,0,0.367616998,Juror,group,unfair,2,Two
321,0,0.602392404,Juror,alone,amb,NA,Alone
321,0,0.361663005,Juror,group,fair,3,Three
321,0,0.461853686,Juror,group,unfair,1,One
321,0,0.484140089,Juror,group,fair,3,Three
321,0,0.333653824,Juror,group,unfair,1,One
321,0,0.419167664,Juror,group,amb,3,Three
321,0,0.432526143,Juror,group,amb,4,Four
321,0,0.528531501,Juror,alone,unfair,NA,Alone
321,0,0.431224842,Juror,group,fair,2,Two
321,0,0.397989949,Juror,group,unfair,4,Four
321,0,0.397019243,Juror,group,unfair,4,Four
321,0,0.301575878,Juror,group,amb,3,Three
321,0,0.425187584,Juror,group,fair,4,Four
321,0,0.531159615,Juror,group,fair,0,Zero
321,0,0.503778055,Juror,group,amb,3,Three
321,0,0.981939104,Juror,group,amb,1,One
321,0,0.498345137,Juror,group,amb,3,Three
321,0,0.363311415,Juror,group,fair,2,Two
321,0,0.437951623,Juror,group,fair,3,Three
321,0,0.391329746,Juror,group,unfair,1,One
321,0,0.43458694,Juror,group,fair,3,Three
321,0,0.498399161,Juror,group,fair,1,One
321,0,0.375351736,Juror,group,unfair,4,Four
321,0,0.646335547,Juror,group,amb,3,Three
321,0,0.417548887,Juror,group,amb,0,Zero
321,0,0.432486747,Juror,group,amb,4,Four
321,0,0.340121633,Juror,group,fair,3,Three
321,0,0.393790218,Juror,group,unfair,3,Three
321,0,0.344851424,Juror,group,fair,1,One
321,0,0.424969806,Juror,group,fair,1,One
321,0,0.352399769,Juror,group,unfair,2,Two
321,0,0.303679563,Juror,group,fair,1,One
321,0,0.446815882,Juror,group,fair,2,Two
321,0,0.698367282,Juror,group,fair,4,Four
321,0,0.345880055,Juror,group,unfair,3,Three
321,0,0.416381502,Juror,group,fair,0,Zero
321,0,0.311104688,Juror,group,fair,3,Three
321,0,0.328522661,Juror,group,amb,1,One
321,0,0.439355746,Juror,group,fair,2,Two
321,0,0.48212885,Juror,group,unfair,4,Four
321,0,0.505922096,Juror,group,fair,2,Two
321,0,0.382498851,Juror,group,unfair,2,Two
321,0,0.809312462,Juror,group,unfair,3,Three
321,0,0.773653081,Juror,group,fair,2,Two
321,0,0.453256837,Juror,group,fair,1,One
321,0,0.472784714,Juror,group,unfair,2,Two
321,0,0.872732029,Juror,alone,amb,NA,Alone
321,0,0.44972034,Juror,group,fair,3,Three
321,0,0.600598491,Juror,group,unfair,2,Two
321,0,0.416836708,Juror,group,unfair,0,Zero
321,0,0.388464288,Juror,group,fair,0,Zero
321,0,0.441467623,Juror,group,fair,0,Zero
321,0,0.466394797,Juror,group,unfair,3,Three
321,0,0.365646149,Juror,group,amb,0,Zero
321,0,0.4155101,Juror,group,fair,1,One
321,0,0.344865191,Juror,group,amb,2,Two
321,0,0.408732252,Juror,group,amb,1,One
321,0,0.428040431,Juror,group,unfair,0,Zero
321,0,0.501151025,Juror,group,amb,3,Three
321,0,0.430276352,Juror,group,amb,2,Two
321,0,0.485892566,Juror,group,amb,1,One
321,0,0.301465964,Juror,group,amb,1,One
321,0,0.397953329,Juror,alone,amb,NA,Alone
321,0,0.385824535,Juror,group,unfair,0,Zero
321,0,0.358620847,Juror,group,amb,0,Zero
321,0,0.445595508,Juror,group,fair,0,Zero
321,0,0.350235903,Juror,alone,amb,NA,Alone
321,0,0.505108037,Juror,group,amb,4,Four
321,0,0.403667074,Juror,alone,amb,NA,Alone
321,0,0.694344509,Juror,group,unfair,1,One
321,0,0.52527718,Juror,group,fair,4,Four
321,0,0.442627121,Juror,alone,unfair,NA,Alone
321,0,0.531680564,Juror,group,fair,0,Zero
321,0,0.433630107,Juror,group,unfair,0,Zero
321,0,0.965952991,Juror,group,unfair,0,Zero
321,0,0.472619631,Juror,group,unfair,1,One
321,0,0.36236301,Juror,group,amb,0,Zero
321,0,0.440958268,Juror,group,amb,1,One
321,0,0.463101077,Juror,group,amb,1,One
321,0,0.457354516,Juror,group,fair,1,One
321,0,0.53885281,Juror,group,unfair,2,Two
321,0,0.501713264,Juror,group,fair,1,One
321,0,0.406954996,Juror,group,amb,0,Zero
321,0,0.60400539,Juror,group,amb,2,Two
321,0,0.53867601,Juror,group,fair,2,Two
321,0,0.369724406,Juror,group,fair,0,Zero
321,0,0.489032118,Juror,group,amb,2,Two
321,0,0.664984533,Juror,group,unfair,1,One
321,0,0.475147159,Juror,group,amb,2,Two
321,0,0.52108298,Juror,group,amb,4,Four
321,0,0.50205063,Juror,group,unfair,3,Three
321,0,0.395416624,Juror,group,unfair,4,Four
321,0,0.469860603,Juror,group,amb,3,Three
321,0,0.460261286,Juror,group,amb,1,One
321,0,0.415237895,Juror,group,fair,3,Three
321,0,0.353282125,Juror,group,unfair,1,One
321,0,0.463658447,Juror,group,unfair,2,Two
321,0,0.787107058,Juror,group,amb,3,Three
321,0,0.551723021,Juror,group,fair,0,Zero
321,0,0.756286117,Juror,group,amb,1,One
321,0,0.822018097,Juror,group,amb,3,Three
321,0,1.297597534,Juror,group,unfair,2,Two
321,0,0.512023589,Juror,group,amb,1,One
321,0,0.640108761,Juror,group,amb,0,Zero
321,0,0.521042614,Juror,group,amb,0,Zero
321,0,0.696018556,Juror,group,fair,2,Two
321,0,0.526823329,Juror,group,unfair,3,Three
321,0,0.747613606,Juror,group,unfair,2,Two
321,0,0.426985355,Juror,group,amb,0,Zero
321,0,0.322376192,Juror,group,amb,2,Two
321,0,0.485660785,Juror,group,unfair,1,One
321,0,0.6135921,Juror,group,unfair,1,One
321,0,0.525617471,Juror,group,unfair,0,Zero
321,0,0.326732177,Juror,alone,fair,NA,Alone
321,0,0.573612401,Juror,group,amb,2,Two
321,0,0.443562531,Juror,group,amb,4,Four
321,0,0.495984965,Juror,group,unfair,0,Zero
321,0,0.483987492,Juror,group,fair,0,Zero
321,0,0.39176544,Juror,group,fair,0,Zero
321,0,0.387982355,Juror,group,unfair,1,One
321,0,0.634343364,Juror,group,fair,1,One
321,0,0.518425257,Juror,group,amb,3,Three
321,0,0.40455998,Juror,alone,amb,NA,Alone
321,0,0.394825857,Juror,group,unfair,2,Two
321,0,0.401468328,Juror,group,amb,4,Four
321,0,0.523674806,Juror,group,fair,0,Zero
321,0,0.393913058,Juror,group,unfair,4,Four
321,0,0.356264147,Juror,alone,unfair,NA,Alone
321,0,0.391763044,Juror,group,fair,4,Four
321,0,0.399786542,Juror,group,fair,4,Four
321,0,0.379649481,Juror,group,amb,2,Two
321,0,0.348190104,Juror,group,amb,0,Zero
321,0,0.496745416,Juror,alone,amb,NA,Alone
321,0,0.425329627,Juror,group,unfair,1,One
321,0,0.307322665,Juror,group,fair,4,Four
321,0,0.411973043,Juror,group,amb,3,Three
321,0,0.387205142,Juror,group,amb,0,Zero
321,0,0.372650898,Juror,group,unfair,0,Zero
321,0,0.42631538,Juror,group,amb,0,Zero
321,0,0.469197994,Juror,group,amb,0,Zero
321,0,0.586130994,Juror,group,amb,3,Three
321,0,0.465194491,Juror,group,amb,3,Three
321,0,0.56710438,Juror,group,amb,4,Four
321,0,0.387754418,Juror,group,amb,2,Two
321,0,0.524379426,Juror,group,fair,4,Four
321,0,0.380432349,Juror,group,fair,3,Three
321,0,0.425193242,Juror,group,fair,4,Four
321,0,0.440569292,Juror,group,fair,1,One
321,0,0.555703866,Juror,group,amb,2,Two
321,0,0.478847928,Juror,group,amb,2,Two
321,0,0.341310716,Juror,group,unfair,0,Zero
321,0,0.367824175,Juror,group,fair,0,Zero
321,0,0.337025693,Juror,group,amb,2,Two
321,0,0.518446574,Juror,group,amb,0,Zero
321,0,0.392320621,Juror,group,fair,0,Zero
321,0,0.394890548,Juror,group,fair,3,Three
321,0,0.404387165,Juror,group,amb,2,Two
321,0,0.451281852,Juror,group,fair,1,One
321,0,0.493679071,Juror,group,fair,2,Two
321,0,0.373111588,Juror,group,amb,2,Two
321,0,0.472515791,Juror,group,fair,2,Two
321,0,0.416453315,Juror,group,unfair,0,Zero
321,0,0.393897309,Juror,group,amb,2,Two
321,0,0.383840131,Juror,group,unfair,0,Zero
321,0,0.407483858,Juror,group,amb,2,Two
321,0,0.418478874,Juror,group,amb,3,Three
321,0,0.462591906,Juror,group,fair,4,Four
322,0,1.408465971,Juror,group,fair,0,Zero
322,1,1.223546395,Juror,group,unfair,0,Zero
322,1,1.031010264,Juror,group,fair,1,One
322,1,2.021345344,Juror,group,amb,2,Two
322,1,1.484228073,Juror,group,unfair,2,Two
322,0,1.420790353,Juror,alone,fair,NA,Alone
322,0,1.921027615,Juror,group,fair,3,Three
322,1,1.737798235,Juror,group,amb,3,Three
322,1,1.351917402,Juror,group,unfair,1,One
322,1,1.577079604,Juror,alone,amb,NA,Alone
322,1,1.944901948,Juror,group,fair,0,Zero
322,1,1.900664971,Juror,group,amb,4,Four
322,1,1.180320147,Juror,group,amb,0,Zero
322,1,1.455790136,Juror,group,unfair,3,Three
322,0,0.969790705,Juror,group,fair,4,Four
322,1,1.288485222,Juror,group,amb,3,Three
322,0,1.219065595,Juror,group,fair,1,One
322,1,1.030959118,Juror,group,unfair,4,Four
322,1,1.325014028,Juror,group,unfair,0,Zero
322,1,1.458705003,Juror,group,amb,4,Four
322,1,1.675229732,Juror,group,unfair,2,Two
322,1,1.146705792,Juror,group,amb,3,Three
322,1,1.400582297,Juror,group,unfair,1,One
322,0,2.032608941,Juror,group,fair,4,Four
322,0,1.345944909,Juror,alone,fair,NA,Alone
322,1,1.277880223,Juror,group,amb,3,Three
322,1,1.800681772,Juror,group,amb,3,Three
322,0,1.565012074,Juror,group,fair,0,Zero
322,1,0.811649208,Juror,group,amb,0,Zero
322,1,0.992402402,Juror,alone,unfair,NA,Alone
322,1,1.193186269,Juror,group,unfair,2,Two
322,1,0.811955751,Juror,group,unfair,1,One
322,0,1.130659015,Juror,group,fair,0,Zero
322,1,0.659488676,Juror,group,fair,4,Four
322,1,2.541883061,Juror,group,amb,1,One
322,1,0.950780361,Juror,group,unfair,0,Zero
322,1,0.848752321,Juror,alone,unfair,NA,Alone
322,0,1.231762588,Juror,group,fair,3,Three
322,0,1.313738663,Juror,group,fair,3,Three
322,1,1.746788861,Juror,group,fair,4,Four
322,0,1.440016764,Juror,group,amb,3,Three
322,1,1.135258111,Juror,group,unfair,2,Two
322,0,1.532951485,Juror,group,fair,4,Four
322,1,1.245012508,Juror,group,unfair,2,Two
322,1,0.948084191,Juror,group,amb,2,Two
322,1,0.979947522,Juror,alone,amb,NA,Alone
322,1,1.028236884,Juror,group,amb,4,Four
322,0,1.234170022,Juror,group,fair,2,Two
322,0,1.435138195,Juror,group,fair,1,One
322,1,1.811670628,Juror,group,fair,4,Four
322,1,1.033995684,Juror,group,amb,3,Three
322,1,1.153391478,Juror,group,fair,3,Three
322,1,1.668370589,Juror,group,amb,1,One
322,1,0.999140349,Juror,group,amb,2,Two
322,1,0.815836477,Juror,group,unfair,3,Three
322,1,0.931518459,Juror,alone,unfair,NA,Alone
322,1,3.364063175,Juror,alone,amb,NA,Alone
322,1,1.811743527,Juror,group,fair,3,Three
322,0,2.25995982,Juror,group,fair,2,Two
322,1,1.464303581,Juror,group,amb,0,Zero
322,1,0.966223287,Juror,group,unfair,4,Four
322,1,0.875615871,Juror,group,unfair,4,Four
322,1,1.672576033,Juror,alone,unfair,NA,Alone
322,1,1.652704781,Juror,group,amb,0,Zero
322,1,3.518766797,Juror,group,amb,1,One
322,1,1.776326057,Juror,group,unfair,2,Two
322,1,2.306498136,Juror,alone,amb,NA,Alone
322,1,3.849133219,Juror,group,amb,2,Two
322,0,1.723284781,Juror,group,fair,3,Three
322,1,1.107886572,Juror,group,unfair,3,Three
322,1,1.909860396,Juror,group,amb,4,Four
322,1,4.459515197,Juror,alone,unfair,NA,Alone
322,0,1.609447417,Juror,group,fair,0,Zero
322,0,2.001275169,Juror,group,fair,2,Two
322,1,3.192296692,Juror,alone,amb,NA,Alone
322,0,3.388095829,Juror,group,fair,2,Two
322,1,2.017499955,Juror,group,unfair,4,Four
322,1,1.433044994,Juror,group,unfair,3,Three
322,1,1.334051897,Juror,group,unfair,1,One
322,1,1.340666202,Juror,group,unfair,2,Two
322,1,0.959683044,Juror,alone,amb,NA,Alone
322,1,1.164768438,Juror,group,unfair,4,Four
322,1,1.362640256,Juror,group,unfair,0,Zero
322,0,1.121390437,Juror,group,fair,0,Zero
322,0,2.203548045,Juror,group,amb,1,One
322,1,1.605310086,Juror,group,amb,1,One
322,1,1.229240047,Juror,group,amb,4,Four
322,1,0.974768444,Juror,alone,unfair,NA,Alone
322,1,1.64261078,Juror,group,fair,2,Two
